"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_A_url","Input.image_B_url","Input.image_C_url","Answer.choice","Approve","Reject"
"366FYU4PTG4ODSYQ7L3E6DK16HUEKW","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","8","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 09:40:06 PST 2018","","","3DY4FPOOA24UORU0IX6NWDQP549RVC","A1Q2PXYUSNBCD2","Approved","Mon Oct 22 09:12:00 PDT 2018","Mon Oct 22 09:12:19 PDT 2018","Mon Oct 29 09:12:19 PDT 2018","Mon Oct 22 10:57:56 PDT 2018","","","19","100% (43/43)","100% (43/43)","100% (43/43)","KAQ_1.png","KAQ_1_F2.png","KAQ_1_F1.png","KAQ_1_T.png","optionC"
"366FYU4PTG4ODSYQ7L3E6DK16HUEKW","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","8","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 09:40:06 PST 2018","","","3EA3QWIZ4JB2I0NSNFCZH31DLNATIU","AVQY31GSZZADX","Approved","Mon Oct 22 09:10:52 PDT 2018","Mon Oct 22 09:18:06 PDT 2018","Mon Oct 29 09:18:06 PDT 2018","Mon Oct 22 11:14:04 PDT 2018","","","434","100% (15/15)","100% (15/15)","100% (15/15)","KAQ_1.png","KAQ_1_F2.png","KAQ_1_F1.png","KAQ_1_T.png","optionC"
"366FYU4PTG4ODSYQ7L3E6DK16HUEKW","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","8","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 09:40:06 PST 2018","","","3M0BCWMB8WCKN9DGCAPTI04ZUSWBWJ","AFUUPNBIKHRFZ","Rejected","Mon Oct 22 10:42:39 PDT 2018","Mon Oct 22 10:44:01 PDT 2018","Mon Oct 29 10:44:01 PDT 2018","","Mon Oct 22 11:12:42 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","82","0% (0/25)","0% (0/25)","0% (0/25)","KAQ_1.png","KAQ_1_F2.png","KAQ_1_F1.png","KAQ_1_T.png","optionA"
"366FYU4PTG4ODSYQ7L3E6DK16HUEKW","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","8","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 09:40:06 PST 2018","","","3TYCR1GOTDZ0UD4XEAYUV7UMNNQZLU","AYV524MS3U9QU","Approved","Mon Oct 22 09:12:47 PDT 2018","Mon Oct 22 09:23:23 PDT 2018","Mon Oct 29 09:23:23 PDT 2018","Mon Oct 22 10:25:36 PDT 2018","","","636","100% (36/36)","100% (36/36)","100% (36/36)","KAQ_1.png","KAQ_1_F2.png","KAQ_1_F1.png","KAQ_1_T.png","optionC"
"366FYU4PTG4ODSYQ7L3E6DK16HUEKW","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","8","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 09:40:06 PST 2018","","","3W2LOLRXLCVG8G0OJTSGU4F8P7YRKO","AKXY2ATEM5DC2","Approved","Mon Oct 22 11:16:46 PDT 2018","Mon Oct 22 11:16:59 PDT 2018","Mon Oct 29 11:16:59 PDT 2018","Mon Oct 22 19:49:48 PDT 2018","","","13","100% (28/28)","100% (28/28)","100% (28/28)","KAQ_1.png","KAQ_1_F2.png","KAQ_1_F1.png","KAQ_1_T.png","optionC"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","31UV0MXWNRS0XYC2MJU1ENVZ5LH5IA","AD86DUCATIFJ6","Approved","Mon Oct 22 11:03:54 PDT 2018","Mon Oct 22 11:04:11 PDT 2018","Mon Oct 29 11:04:11 PDT 2018","Mon Oct 22 19:51:57 PDT 2018","","","17","100% (18/18)","100% (18/18)","100% (18/18)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionB"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","34MAJL3QP533BCQJNB445PNWM7K43Z","A2UVJMJV1EOH9X","Approved","Mon Oct 22 10:41:55 PDT 2018","Mon Oct 22 10:44:23 PDT 2018","Mon Oct 29 10:44:23 PDT 2018","Mon Oct 22 10:47:31 PDT 2018","","","148","100% (3/3)","100% (3/3)","100% (3/3)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3570Y55XZQZK3VGR7XZV48GCLC0YGW","A1Q2PXYUSNBCD2","Approved","Mon Oct 22 09:11:27 PDT 2018","Mon Oct 22 09:11:59 PDT 2018","Mon Oct 29 09:11:59 PDT 2018","Mon Oct 22 10:57:56 PDT 2018","","","32","100% (43/43)","100% (43/43)","100% (43/43)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3IHR8NYAM8HAI1V6L91BISQXS7PP4I","AK92XFC67MMSB","Rejected","Mon Oct 22 20:11:15 PDT 2018","Mon Oct 22 20:11:21 PDT 2018","Mon Oct 29 20:11:21 PDT 2018","","Mon Oct 22 20:13:12 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for the questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","6","13% (2/15)","13% (2/15)","13% (2/15)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionC"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3OSWBBLG1FDSR6GQ0BCLF9666EQDXV","A13AA4ZKU2F2D0","Rejected","Mon Oct 22 09:10:25 PDT 2018","Mon Oct 22 09:12:04 PDT 2018","Mon Oct 29 09:12:04 PDT 2018","","Mon Oct 22 10:55:07 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","99","0% (0/41)","0% (0/41)","0% (0/41)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3PZDLQMM0U1HLY7FCQWH5DUS85EC2K","AYV524MS3U9QU","Approved","Mon Oct 22 09:12:41 PDT 2018","Mon Oct 22 09:22:40 PDT 2018","Mon Oct 29 09:22:40 PDT 2018","Mon Oct 22 10:25:36 PDT 2018","","","599","100% (36/36)","100% (36/36)","100% (36/36)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3U84XHCDIDT4W5XC8IZD9QSB11W4Z7","A32DRYN7M7HIZT","Rejected","Mon Oct 22 09:13:19 PDT 2018","Mon Oct 22 09:13:27 PDT 2018","Mon Oct 29 09:13:27 PDT 2018","","Mon Oct 22 19:57:43 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for the questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","8","0% (0/21)","0% (0/21)","0% (0/21)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3UOUJI6MTEUE88RCM62AP9AUTJLXU0","A399B3HHN9ZENF","Rejected","Mon Oct 22 20:00:59 PDT 2018","Mon Oct 22 20:01:21 PDT 2018","Mon Oct 29 20:01:21 PDT 2018","","Mon Oct 22 20:05:46 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","22","0% (0/21)","0% (0/21)","0% (0/21)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionC"
"341H3G5YF0TKBXIIZF79836AGPX0ZI","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3ZR9AIQJUCP7UKRM4OML3RPPJUD04B","A3PABOW1OQ9MX1","Rejected","Mon Oct 22 09:13:09 PDT 2018","Mon Oct 22 09:18:06 PDT 2018","Mon Oct 29 09:18:06 PDT 2018","","Mon Oct 22 10:40:06 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","297","0% (0/44)","0% (0/44)","0% (0/44)","R5_original.png","R5_l2diff.png","R5_l2.png","R5_diff.png","optionA"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","37WLF8U1WQ6NMX24R5PIJ9OCTJP6K8","A32DRYN7M7HIZT","Rejected","Mon Oct 22 09:12:26 PDT 2018","Mon Oct 22 09:12:43 PDT 2018","Mon Oct 29 09:12:43 PDT 2018","","Mon Oct 22 19:57:43 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for the questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","17","0% (0/21)","0% (0/21)","0% (0/21)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionB"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","38F71OA9GUCEVEVIDA52SSTTBNMMFV","A1RU9BQLDZ1DSY","Rejected","Mon Oct 22 09:11:46 PDT 2018","Mon Oct 22 09:12:33 PDT 2018","Mon Oct 29 09:12:33 PDT 2018","","Mon Oct 22 20:06:44 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","47","0% (0/1)","0% (0/1)","0% (0/1)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionA"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","38YMOXR4MVFEHXWLGJ8L7KI7GRPW6N","A1P3YDRJGXWPDT","Approved","Mon Oct 22 11:02:00 PDT 2018","Mon Oct 22 11:02:55 PDT 2018","Mon Oct 29 11:02:55 PDT 2018","Mon Oct 22 20:02:28 PDT 2018","","","55","100% (14/14)","100% (14/14)","100% (14/14)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionA"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","39JEC7537VHQIP5H00GS7IR354TVCZ","AFUUPNBIKHRFZ","Rejected","Mon Oct 22 10:41:03 PDT 2018","Mon Oct 22 10:41:54 PDT 2018","Mon Oct 29 10:41:54 PDT 2018","","Mon Oct 22 11:12:42 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","51","0% (0/25)","0% (0/25)","0% (0/25)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionC"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3D4CH1LGEB952U8JZL7F5RNLC3FG9P","A13AA4ZKU2F2D0","Rejected","Mon Oct 22 09:10:21 PDT 2018","Mon Oct 22 09:11:51 PDT 2018","Mon Oct 29 09:11:51 PDT 2018","","Mon Oct 22 10:55:08 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","90","0% (0/41)","0% (0/41)","0% (0/41)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionA"
"3T5ZXGO9DE38ZQNHGD1ON9XSTTUZQE","3NJNX96T4KHPDPNF40RBYDF9GRWGO1","Choose one image from three images","Choose one image from three images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Mon Oct 22 09:07:49 PDT 2018","9","BatchId:3408816;OriginalHitTemplateId:926158629;","18000","604800","Wed Nov 21 18:57:44 PST 2018","","","3PWWM24LHTEF9VH2VEGC3RY9JJT82L","A399B3HHN9ZENF","Rejected","Mon Oct 22 20:01:49 PDT 2018","Mon Oct 22 20:02:12 PDT 2018","Mon Oct 29 20:02:12 PDT 2018","","Mon Oct 22 20:05:46 PDT 2018","Dear Madam/Sir,
Sorry, you did not give correct answers for all questions that we have known the correct answers. Since we require more accurate data for scientific research, thus, we are afraid that we can not accept this round of your submissions. Still thanks for your efforts very much!","23","0% (0/21)","0% (0/21)","0% (0/21)","R9_original.png","R9_l2.png","R9_l2diff.png","R9_diff.png","optionC"
